time_mean,dimension_mean,IP_destination,IP_source,dest_port1,dest_port2,dest_port3,dest_port14,dest_port5,dest_port6,dest_port7,dest_port8,traffic_type1,traffic_type2,traffic_type3,traffic_type4,traffic_type5,traffic_type6,traffic_type7,traffic_type8,class
13,3300,1,0,250,250,250,250,250,250,250,250,750,500,500,750,500,750,500,500,3
6,4541,1,0,0,0,0,0,0,0,0,0,750,750,500,750,750,500,500,500,3
12,4064,1,1,500,500,500,500,500,500,500,500,500,750,500,750,750,500,750,500,3
6,2548,1,1,500,500,500,500,500,500,500,500,500,750,750,750,750,500,500,750,3
14,5754,1,1,750,750,750,750,750,750,750,750,750,500,500,750,500,750,500,750,3
7,4058,1,1,500,500,500,500,500,500,500,500,750,500,750,500,750,500,500,750,3
8,2987,1,1,250,250,250,250,250,250,250,250,750,500,750,750,750,500,500,750,3
10,3430,1,1,750,750,750,750,750,750,750,750,750,500,750,750,750,500,500,500,3
14,3154,1,1,500,500,500,500,500,500,500,500,500,750,500,750,750,750,500,750,3
5,2706,1,0,500,500,500,500,500,500,500,500,500,750,500,750,500,750,500,750,3
4,5424,1,0,0,0,0,0,0,0,0,0,750,500,500,500,500,500,750,750,3
15,4789,1,1,250,250,250,250,250,250,250,250,500,500,750,750,750,500,500,500,3
6,5831,1,0,750,750,750,750,750,750,750,750,500,500,750,750,500,500,500,500,3
9,3085,1,0,250,250,250,250,250,250,250,250,750,500,500,500,500,750,500,500,3
11,4464,1,0,750,750,750,750,750,750,750,750,500,750,750,500,500,500,750,750,3
11,5887,1,1,0,0,0,0,0,0,0,0,500,500,750,500,500,750,500,750,3
15,4070,1,0,250,250,250,250,250,250,250,250,750,500,750,750,750,750,500,750,3
13,3265,1,1,0,0,0,0,0,0,0,0,750,500,500,750,750,500,500,750,3
12,4656,1,0,750,750,750,750,750,750,750,750,750,750,500,750,750,500,750,500,3
8,5163,1,1,750,750,750,750,750,750,750,750,500,750,750,750,750,500,500,750,3
8,5878,1,1,750,750,750,750,750,750,750,750,500,500,750,500,750,750,750,750,3
14,4823,1,1,0,0,0,0,0,0,0,0,750,750,500,750,750,750,500,750,3
3,5596,1,0,0,0,0,0,0,0,0,0,500,750,500,500,500,750,750,500,3
4,4658,1,1,500,500,500,500,500,500,500,500,750,500,500,500,750,750,750,750,3
8,5527,1,1,0,0,0,0,0,0,0,0,500,500,750,500,750,750,500,500,3
8,3198,1,1,0,0,0,0,0,0,0,0,750,500,750,500,750,750,500,750,3
5,3279,1,1,500,500,500,500,500,500,500,500,500,750,500,750,750,750,500,500,3
7,3070,1,0,0,0,0,0,0,0,0,0,750,500,500,500,750,500,500,750,3
14,3128,1,0,0,0,0,0,0,0,0,0,500,750,750,750,750,500,500,750,3
6,8275,1,1,0,0,250,250,0,250,250,750,0,0,0,0,0,0,0,0,3
10,3428,1,0,250,250,250,250,250,250,250,250,500,750,750,500,750,500,500,750,3
5,5172,1,1,750,750,750,750,750,750,750,750,750,500,500,500,750,500,750,500,3
4,2714,1,0,500,500,500,500,500,500,500,500,750,500,750,750,500,750,500,750,3
3,3785,1,0,500,500,500,500,500,500,500,500,500,500,500,500,750,750,750,500,3
14,3267,1,0,0,0,0,0,0,0,0,0,750,750,500,500,500,750,750,750,3
9,2891,1,0,250,250,250,250,250,250,250,250,500,500,750,500,500,750,500,750,3
15,3492,1,0,0,0,0,0,0,0,0,0,500,500,750,750,500,750,500,500,3
3,4518,1,1,250,250,250,250,250,250,250,250,750,500,750,750,750,500,750,500,3
15,5331,1,1,500,500,500,500,500,500,500,500,750,500,750,750,750,500,500,750,3
7,4042,1,0,250,250,250,250,250,250,250,250,750,750,500,750,500,750,750,500,3
15,5185,1,1,500,500,500,500,500,500,500,500,500,750,750,500,750,750,750,500,3
13,3807,1,1,250,250,250,250,250,250,250,250,500,750,500,500,750,750,750,750,3
11,5002,1,1,750,750,750,750,750,750,750,750,500,500,500,750,500,500,750,500,3
5,4198,1,1,250,250,250,250,250,250,250,250,750,500,500,750,750,500,750,750,3
9,2703,1,0,250,250,250,250,250,250,250,250,750,750,500,500,500,750,750,750,3
10,2798,1,0,500,500,500,500,500,500,500,500,500,500,750,750,500,500,500,500,3
14,5050,1,0,500,500,500,500,500,500,500,500,750,500,750,750,500,500,750,500,3
3,5189,1,1,750,750,750,750,750,750,750,750,750,500,750,500,750,500,750,750,3
13,5905,1,0,750,750,750,750,750,750,750,750,750,750,750,500,500,750,500,500,3
3,4794,1,1,250,250,250,250,250,250,250,250,750,750,500,750,750,500,500,500,3
9,4062,1,0,750,750,750,750,750,750,750,750,500,750,500,750,750,750,500,500,3
7,4732,1,1,750,750,750,750,750,750,750,750,750,750,500,750,750,750,750,750,3
10,4624,1,1,750,750,750,750,750,750,750,750,500,500,750,750,750,750,500,750,3
4,5844,1,0,0,0,0,0,0,0,0,0,750,750,500,500,500,750,750,500,3
7,4973,1,0,250,250,250,250,250,250,250,250,750,750,500,500,750,750,750,750,3
6,5647,1,0,250,250,250,250,250,250,250,250,500,750,500,750,500,750,750,500,3
6,2560,1,0,500,500,500,500,500,500,500,500,500,750,500,500,750,750,500,500,3
7,3050,1,0,250,250,250,250,250,250,250,250,750,500,750,750,750,750,750,500,3
9,3697,1,1,0,0,0,0,0,0,0,0,500,750,500,500,750,500,750,750,3
4,7750,1,1,750,0,250,750,500,250,0,0,0,0,0,0,0,0,0,0,3
6,2866,1,1,750,750,750,750,750,750,750,750,750,750,500,750,500,500,500,500,3
9,4091,1,1,0,0,0,0,0,0,0,0,750,500,500,500,750,750,750,500,3
11,5956,1,1,0,0,0,0,0,0,0,0,750,500,500,750,500,750,750,500,3
12,2589,1,0,500,500,500,500,500,500,500,500,500,750,500,750,750,500,500,750,3
12,3194,1,0,500,500,500,500,500,500,500,500,500,750,750,500,750,500,750,500,3
10,4533,1,1,750,750,750,750,750,750,750,750,750,750,500,750,500,500,500,750,3
11,5256,1,1,0,0,0,0,0,0,0,0,750,500,500,750,750,750,500,500,3
5,5152,1,1,750,750,750,750,750,750,750,750,750,750,750,500,500,750,500,750,3
10,2886,1,0,500,500,500,500,500,500,500,500,750,500,500,500,500,500,500,500,3
19,943,1,0,250,500,500,500,0,0,500,0,750,0,750,0,750,750,750,0,3
8,3976,1,1,0,0,0,0,0,0,0,0,750,750,500,750,500,500,500,500,3
5,3382,1,1,750,750,750,750,750,750,750,750,500,750,500,750,750,500,750,750,3
12,2750,1,0,250,250,250,250,250,250,250,250,750,500,500,750,500,500,750,750,3
8,5892,1,1,0,0,0,0,0,0,0,0,500,750,750,750,500,500,500,500,3
9,4176,1,1,250,250,250,250,250,250,250,250,500,750,750,500,750,500,500,750,3
11,3154,1,1,500,500,500,500,500,500,500,500,500,750,750,500,500,500,500,750,3
4,2891,1,1,250,250,250,250,250,250,250,250,750,500,750,750,500,750,500,750,3
13,5097,1,0,0,0,0,0,0,0,0,0,500,500,750,500,750,750,500,500,3
6,3528,1,0,500,500,500,500,500,500,500,500,500,750,500,500,750,500,750,500,3
8,4461,1,1,500,500,500,500,500,500,500,500,750,750,750,500,750,750,750,750,3
5,4763,1,1,250,250,250,250,250,250,250,250,750,750,750,500,500,750,750,750,3
11,3370,1,1,500,500,500,500,500,500,500,500,750,750,500,750,750,750,500,500,3
3,5885,1,1,500,500,500,500,500,500,500,500,500,750,500,500,750,750,500,500,3
13,5909,1,0,0,0,0,0,0,0,0,0,500,500,750,750,500,750,750,500,3
15,4643,1,1,500,500,500,500,500,500,500,500,750,750,750,750,500,500,750,500,3
15,5250,1,0,250,250,250,250,250,250,250,250,500,750,500,500,750,500,750,750,3
7,5055,1,1,250,250,250,250,250,250,250,250,500,750,750,500,750,750,500,500,3
12,2999,1,0,0,0,0,0,0,0,0,0,750,500,750,500,500,750,750,750,3
15,3110,1,0,750,750,750,750,750,750,750,750,750,750,500,500,500,750,750,750,3
6,8575,0,1,750,250,500,250,750,0,500,0,0,0,0,0,0,0,0,0,3
4,2681,1,0,500,500,500,500,500,500,500,500,500,500,750,500,750,500,500,750,3
10,4172,1,0,750,750,750,750,750,750,750,750,750,500,500,500,750,500,750,750,3
3,3339,1,1,0,0,0,0,0,0,0,0,500,750,500,750,750,750,750,750,3
13,4478,1,0,750,750,750,750,750,750,750,750,500,500,750,500,500,500,500,500,3
6,3177,1,1,0,0,0,0,0,0,0,0,750,500,750,500,500,500,750,500,3
13,3954,1,0,500,500,500,500,500,500,500,500,750,750,500,750,750,500,500,500,3
15,3153,1,0,0,0,0,0,0,0,0,0,750,750,750,500,750,500,500,750,3
11,2523,1,1,500,500,500,500,500,500,500,500,500,500,750,750,500,500,500,500,3
14,3017,1,1,500,500,500,500,500,500,500,500,500,750,500,500,750,500,500,750,3
10,3728,1,1,250,250,250,250,250,250,250,250,500,500,750,750,500,750,750,750,3
3,3937,1,1,0,0,0,0,0,0,0,0,750,500,750,500,500,500,750,750,3
13,3436,1,1,0,0,0,0,0,0,0,0,750,750,500,750,750,500,500,750,3
4,2635,1,1,500,500,500,500,500,500,500,500,750,750,500,750,500,500,500,750,3
10,2520,1,0,500,500,500,500,500,500,500,500,750,750,750,750,750,500,500,750,3
5,5043,1,0,750,750,750,750,750,750,750,750,750,500,750,750,750,750,500,500,3
12,5172,1,1,750,750,750,750,750,750,750,750,750,500,500,500,500,500,500,500,3
14,4366,1,1,0,0,0,0,0,0,0,0,500,750,500,750,500,500,750,500,3
13,3508,1,0,750,750,750,750,750,750,750,750,750,750,750,500,750,500,500,500,3
12,3174,1,0,0,0,0,0,0,0,0,0,500,750,500,750,750,500,500,750,3
14,877,0,1,0,500,500,500,500,250,500,500,0,750,0,750,0,0,750,0,3
9,4223,1,1,500,500,500,500,500,500,500,500,750,750,750,500,500,750,500,750,3
8,3372,1,1,750,750,750,750,750,750,750,750,750,500,500,500,500,750,500,750,3
7,5939,1,1,500,500,500,500,500,500,500,500,500,750,750,750,750,750,750,500,3
14,4536,1,0,250,250,250,250,250,250,250,250,750,750,750,750,500,500,750,500,3
11,4327,1,1,250,250,250,250,250,250,250,250,500,500,500,500,500,500,500,750,3
10,3005,1,0,250,250,250,250,250,250,250,250,750,500,500,750,500,750,500,750,3
13,3213,1,1,250,250,250,250,250,250,250,250,500,750,750,750,750,750,500,500,3
12,4235,1,1,500,500,500,500,500,500,500,500,500,750,750,750,750,500,750,500,3
6,4411,1,0,0,0,0,0,0,0,0,0,500,500,500,750,750,500,750,750,3
1,8368,1,1,500,0,750,750,0,250,250,0,0,0,0,0,0,0,0,0,3
5,3893,1,1,0,0,0,0,0,0,0,0,750,500,750,500,500,750,750,500,3
7,3463,1,1,250,250,250,250,250,250,250,250,750,750,750,750,500,750,750,500,3
14,2521,1,1,250,250,250,250,250,250,250,250,750,500,750,500,500,750,750,750,3
8,3678,1,1,250,250,250,250,250,250,250,250,500,750,500,750,750,750,500,500,3
15,5647,1,0,500,500,500,500,500,500,500,500,500,500,500,750,500,750,750,500,3
9,4267,1,1,250,250,250,250,250,250,250,250,500,750,500,500,750,500,500,750,3
8,3622,1,1,500,500,500,500,500,500,500,500,750,750,500,750,500,500,500,750,3
8,5171,1,0,500,500,500,500,500,500,500,500,750,500,500,500,500,750,500,750,3
4,5587,1,0,500,500,500,500,500,500,500,500,500,750,750,750,500,750,500,500,3
5,5809,1,0,250,250,250,250,250,250,250,250,500,500,750,750,750,500,500,750,3
14,3732,1,1,500,500,500,500,500,500,500,500,750,500,750,500,750,750,750,750,3
12,3645,1,1,0,0,0,0,0,0,0,0,750,500,500,750,750,500,500,750,3
9,5533,1,0,500,500,500,500,500,500,500,500,750,500,500,750,750,500,500,750,3
6,2673,1,0,0,0,0,0,0,0,0,0,750,750,500,500,500,500,750,500,3
5,4485,1,1,750,750,750,750,750,750,750,750,500,750,500,500,500,500,750,750,3
11,3956,1,0,500,500,500,500,500,500,500,500,750,750,500,500,500,500,500,500,3
9,2630,1,1,750,750,750,750,750,750,750,750,500,750,750,750,750,750,750,500,3
14,2943,1,0,500,500,500,500,500,500,500,500,500,750,500,500,750,500,500,500,3
9,2513,1,0,0,0,0,0,0,0,0,0,750,500,750,500,750,750,500,750,3
13,5125,1,1,500,500,500,500,500,500,500,500,500,500,500,500,500,750,750,750,3
9,2787,1,0,0,0,0,0,0,0,0,0,500,750,500,500,500,500,750,500,3
3,3502,1,1,250,250,250,250,250,250,250,250,500,500,500,500,750,750,750,750,3
5,5628,1,0,500,500,500,500,500,500,500,500,500,750,750,500,750,500,750,750,3
13,4641,1,1,500,500,500,500,500,500,500,500,500,750,500,750,750,750,500,750,3
5,3191,1,0,0,0,0,0,0,0,0,0,750,750,750,750,750,500,750,500,3
4,5226,1,1,500,500,500,500,500,500,500,500,500,500,500,750,500,500,750,500,3
11,3493,1,0,0,0,0,0,0,0,0,0,750,500,500,750,500,500,750,500,3
12,3800,1,0,500,500,500,500,500,500,500,500,500,750,750,750,750,500,500,750,3
14,3529,1,1,750,750,750,750,750,750,750,750,750,750,500,500,500,500,750,500,3
7,7852,0,1,250,250,0,250,250,250,0,250,0,0,0,0,0,0,0,0,3
15,4032,1,0,0,0,0,0,0,0,0,0,750,500,500,750,750,750,750,750,3
3,3317,1,1,0,0,0,0,0,0,0,0,750,500,750,750,500,750,500,500,3
4,4505,1,1,750,750,750,750,750,750,750,750,750,750,750,500,500,750,500,750,3
14,4326,1,1,0,0,0,0,0,0,0,0,500,500,750,500,500,500,750,750,3
13,4362,1,1,250,250,250,250,250,250,250,250,500,500,500,750,750,750,750,500,3
8,3154,1,1,500,500,500,500,500,500,500,500,750,500,750,750,500,750,500,750,3
15,5825,1,0,750,750,750,750,750,750,750,750,750,500,750,750,500,750,750,500,3
9,4221,1,0,250,250,250,250,250,250,250,250,500,500,500,750,750,750,500,750,3
8,5122,1,0,750,750,750,750,750,750,750,750,750,750,500,750,750,500,750,750,3
13,5824,1,0,250,250,250,250,250,250,250,250,500,750,750,750,500,750,750,750,3
4,3491,1,0,250,250,250,250,250,250,250,250,500,500,500,750,500,750,500,750,3
13,3852,1,0,250,250,250,250,250,250,250,250,500,750,500,500,500,750,500,500,3
14,5121,1,0,500,500,500,500,500,500,500,500,750,500,500,500,750,500,500,500,3
5,3499,1,1,250,250,250,250,250,250,250,250,500,500,750,500,500,750,500,750,3
12,2794,1,1,0,0,0,0,0,0,0,0,750,500,500,500,750,750,750,750,3
11,5418,1,1,250,250,250,250,250,250,250,250,750,500,750,500,750,750,750,750,3
6,5125,1,1,0,0,0,0,0,0,0,0,500,750,750,500,750,500,750,500,3
11,5540,1,0,0,0,0,0,0,0,0,0,750,500,500,750,750,500,750,750,3
11,5010,1,0,750,750,750,750,750,750,750,750,500,500,500,750,750,500,750,750,3
8,5414,1,0,0,0,0,0,0,0,0,0,500,500,750,500,750,750,750,750,3
15,4978,1,0,750,750,750,750,750,750,750,750,750,750,500,750,500,500,750,500,3
15,3768,1,0,500,500,500,500,500,500,500,500,750,750,750,750,500,500,500,750,3
14,4630,1,1,750,750,750,750,750,750,750,750,750,500,500,750,750,750,500,750,3
12,3731,1,0,250,250,250,250,250,250,250,250,750,500,750,750,750,750,500,750,3
6,5687,1,1,0,0,0,0,0,0,0,0,750,500,500,750,500,500,750,500,3
3,2737,1,0,750,750,750,750,750,750,750,750,750,500,500,500,750,750,750,750,3
4,2817,1,0,750,750,750,750,750,750,750,750,750,750,500,750,750,750,750,750,3
6,2518,1,0,500,500,500,500,500,500,500,500,750,500,500,500,500,500,750,750,3
12,3664,1,0,0,0,0,0,0,0,0,0,500,500,500,750,750,750,500,750,3
7,8440,0,1,250,750,0,250,250,0,750,0,0,0,0,0,0,0,0,0,3
8,3292,1,1,500,500,500,500,500,500,500,500,500,750,500,500,750,750,750,500,3
7,2566,1,0,250,250,250,250,250,250,250,250,500,500,500,500,500,500,500,750,3
4,3634,1,1,250,250,250,250,250,250,250,250,500,750,750,500,750,750,500,750,3
8,3908,1,0,500,500,500,500,500,500,500,500,500,500,500,750,750,500,500,500,3
13,3718,1,0,500,500,500,500,500,500,500,500,500,750,750,750,750,500,500,500,3
12,4443,1,1,0,0,0,0,0,0,0,0,500,750,500,500,750,500,500,750,3
15,4633,1,1,750,750,750,750,750,750,750,750,500,500,500,750,750,500,750,500,3
9,3274,1,1,750,750,750,750,750,750,750,750,500,750,750,750,500,500,500,750,3
11,3932,1,1,750,750,750,750,750,750,750,750,500,500,500,750,750,750,750,750,3
19,520,1,0,500,0,500,500,250,0,500,0,0,750,750,0,0,0,0,0,3
4,3525,1,1,0,0,0,0,0,0,0,0,750,750,500,750,500,750,750,750,3
7,2982,1,0,0,0,0,0,0,0,0,0,500,750,750,500,500,750,750,750,3
15,4103,1,1,500,500,500,500,500,500,500,500,750,500,500,750,750,750,750,750,3
13,4999,1,0,250,250,250,250,250,250,250,250,500,750,500,500,500,500,500,750,3
4,2852,1,1,0,0,0,0,0,0,0,0,750,750,750,750,500,750,500,750,3
5,3270,1,1,0,0,0,0,0,0,0,0,500,750,500,500,500,750,500,750,3
11,2779,1,1,0,0,0,0,0,0,0,0,750,750,500,500,750,750,500,500,3
5,3837,1,1,0,0,0,0,0,0,0,0,500,500,500,750,750,750,500,500,3
14,4697,1,1,250,250,250,250,250,250,250,250,500,750,750,750,750,500,500,500,3
11,4044,1,1,250,250,250,250,250,250,250,250,500,500,750,500,500,750,750,750,3
13,4889,1,0,0,0,0,0,0,0,0,0,500,500,500,750,500,750,500,500,3
9,3540,1,0,250,250,250,250,250,250,250,250,500,750,750,750,500,750,750,750,3
12,3123,1,1,250,250,250,250,250,250,250,250,750,500,500,750,500,750,500,500,3
13,5456,1,1,750,750,750,750,750,750,750,750,500,500,500,500,500,500,750,500,3
12,3446,1,1,750,750,750,750,750,750,750,750,500,750,500,500,500,500,750,500,3
6,4444,1,0,750,750,750,750,750,750,750,750,500,750,750,500,500,750,500,500,3
10,4850,1,1,750,750,750,750,750,750,750,750,500,500,500,750,500,500,500,500,3
3,2519,1,0,250,250,250,250,250,250,250,250,750,750,500,500,750,750,750,500,3
10,3470,1,0,250,250,250,250,250,250,250,250,500,750,750,750,500,750,500,750,3
4,7548,0,1,750,500,750,500,500,0,250,0,0,0,0,0,0,0,0,0,3
15,3571,1,0,250,250,250,250,250,250,250,250,750,750,750,750,500,750,500,750,3
6,3017,1,0,750,750,750,750,750,750,750,750,750,750,750,500,750,750,750,500,3
10,5917,1,0,0,0,0,0,0,0,0,0,500,750,750,500,750,500,750,750,3
6,5467,1,1,500,500,500,500,500,500,500,500,750,500,750,500,750,750,750,750,3
10,4403,1,1,750,750,750,750,750,750,750,750,750,500,750,750,750,500,500,500,3
15,5954,1,1,0,0,0,0,0,0,0,0,750,500,750,500,750,750,750,500,3
13,4482,1,1,250,250,250,250,250,250,250,250,750,500,750,500,500,500,500,500,3
3,3641,1,1,0,0,0,0,0,0,0,0,500,500,750,500,500,750,500,500,3
15,4621,1,1,0,0,0,0,0,0,0,0,750,500,500,750,500,500,500,750,3
9,5690,1,0,750,750,750,750,750,750,750,750,750,500,750,500,750,750,500,750,3
7,3287,1,1,750,750,750,750,750,750,750,750,750,750,500,750,750,750,750,750,3
9,2913,1,0,0,0,0,0,0,0,0,0,750,500,750,750,500,750,500,750,3
13,3320,1,0,0,0,0,0,0,0,0,0,500,750,500,500,750,500,500,750,3
14,4287,1,0,250,250,250,250,250,250,250,250,500,500,500,750,750,750,750,750,3
4,5545,1,0,750,750,750,750,750,750,750,750,750,750,750,750,500,500,500,500,3
4,3692,1,1,500,500,500,500,500,500,500,500,750,500,500,500,750,750,500,750,3
14,3948,1,1,750,750,750,750,750,750,750,750,750,750,500,500,500,750,750,750,3
14,3896,1,0,0,0,0,0,0,0,0,0,500,500,750,750,500,500,500,750,3
5,4658,1,0,500,500,500,500,500,500,500,500,750,500,750,750,750,750,500,500,3
15,895,0,0,0,250,250,750,250,0,0,500,750,750,0,0,750,0,750,750,3
12,3517,1,1,500,500,500,500,500,500,500,500,750,500,500,750,750,750,750,750,3
14,5515,1,1,750,750,750,750,750,750,750,750,500,500,750,750,750,500,500,750,3
12,5922,1,1,0,0,0,0,0,0,0,0,500,500,500,500,500,750,750,750,3
15,3268,1,1,750,750,750,750,750,750,750,750,500,500,500,500,750,500,500,750,3
6,4054,1,0,0,0,0,0,0,0,0,0,750,750,500,500,500,750,500,500,3
5,4409,1,1,500,500,500,500,500,500,500,500,500,500,750,500,500,500,750,500,3
8,5488,1,1,750,750,750,750,750,750,750,750,500,750,500,500,500,500,500,750,3
9,4750,1,1,250,250,250,250,250,250,250,250,750,750,750,750,500,750,500,500,3
12,3372,1,0,750,750,750,750,750,750,750,750,500,500,750,750,750,750,500,500,3
7,7959,0,1,750,250,250,250,750,750,750,250,0,0,0,0,0,0,0,0,3
9,5926,1,0,0,0,0,0,0,0,0,0,500,750,500,500,500,750,750,500,3
12,3719,1,0,750,750,750,750,750,750,750,750,750,500,750,500,750,500,500,500,3
3,5952,1,0,750,750,750,750,750,750,750,750,500,500,500,750,750,500,500,750,3
12,5639,1,1,500,500,500,500,500,500,500,500,500,750,750,500,500,500,750,750,3
4,4697,1,0,750,750,750,750,750,750,750,750,750,750,750,500,750,500,750,500,3
8,5813,1,0,750,750,750,750,750,750,750,750,500,750,750,500,500,500,750,500,3
4,3638,1,0,750,750,750,750,750,750,750,750,750,750,500,500,750,750,750,750,3
14,3957,1,1,500,500,500,500,500,500,500,500,500,500,500,750,500,500,500,500,3
9,2862,1,1,0,0,0,0,0,0,0,0,500,750,500,750,750,750,500,750,3
9,5243,1,1,0,0,0,0,0,0,0,0,500,750,750,750,500,750,750,500,3
14,5519,1,1,250,250,250,250,250,250,250,250,500,750,500,500,750,500,750,750,3
9,4261,1,1,750,750,750,750,750,750,750,750,750,750,750,500,750,500,750,500,3
12,3926,1,1,750,750,750,750,750,750,750,750,500,500,500,750,500,500,500,750,3
15,4588,1,0,0,0,0,0,0,0,0,0,750,500,750,750,750,500,750,750,3
12,5094,1,0,0,0,0,0,0,0,0,0,750,500,750,750,500,500,750,750,3
6,5888,1,1,0,0,0,0,0,0,0,0,750,500,500,500,500,500,500,750,3
15,3586,1,0,500,500,500,500,500,500,500,500,500,750,500,750,750,500,500,750,3
5,5403,1,0,500,500,500,500,500,500,500,500,750,500,750,750,500,500,750,750,3
6,4140,1,0,0,0,0,0,0,0,0,0,750,500,500,500,500,750,750,750,3
6,5537,1,1,750,750,750,750,750,750,750,750,500,750,500,500,500,750,500,750,3
14,5552,1,0,750,750,750,750,750,750,750,750,500,750,750,750,750,750,750,500,3
4,5797,1,1,0,0,0,0,0,0,0,0,750,750,500,750,750,500,500,750,3
8,5724,1,1,250,250,250,250,250,250,250,250,500,500,750,500,750,750,500,500,3
14,5361,1,0,0,0,0,0,0,0,0,0,750,500,500,500,750,500,750,500,3
8,2894,1,1,0,0,0,0,0,0,0,0,500,750,500,500,500,500,750,750,3
12,4717,1,1,250,250,250,250,250,250,250,250,500,500,750,750,500,500,750,750,3
10,5713,1,1,750,750,750,750,750,750,750,750,500,500,500,500,500,500,750,750,3
3,4701,1,0,250,250,250,250,250,250,250,250,750,500,500,750,750,500,750,500,3
8,5069,1,0,500,500,500,500,500,500,500,500,750,750,750,750,750,750,500,500,3
5,8781,1,1,0,0,500,0,750,500,750,750,0,0,0,0,0,0,0,0,3
3,4210,1,1,250,250,250,250,250,250,250,250,750,750,750,750,750,500,750,500,3
11,3025,1,1,250,250,250,250,250,250,250,250,500,750,500,750,500,750,500,750,3
9,5262,1,0,750,750,750,750,750,750,750,750,750,500,500,500,750,750,750,500,3
10,2677,1,1,750,750,750,750,750,750,750,750,750,500,500,500,750,500,500,500,3
13,3645,1,0,0,0,0,0,0,0,0,0,500,750,500,500,750,750,750,500,3
5,5196,1,1,750,750,750,750,750,750,750,750,500,750,500,750,500,500,500,500,3
8,4055,1,1,0,0,0,0,0,0,0,0,750,500,500,500,500,500,500,750,3
10,5003,1,1,750,750,750,750,750,750,750,750,500,500,500,500,500,750,500,750,3
3,2935,1,1,250,250,250,250,250,250,250,250,500,500,500,750,750,750,500,750,3
3,5925,1,0,0,0,0,0,0,0,0,0,750,750,750,500,500,750,500,500,3
10,2587,1,0,250,250,250,250,250,250,250,250,750,750,750,750,500,750,750,750,3
9,2659,1,1,250,250,250,250,250,250,250,250,750,750,750,500,500,750,750,750,3
14,4353,1,1,500,500,500,500,500,500,500,500,750,750,500,750,750,500,750,500,3
8,5278,1,1,250,250,250,250,250,250,250,250,750,750,500,750,500,750,750,750,3
4,2799,1,1,0,0,0,0,0,0,0,0,500,500,500,500,500,500,750,750,3
14,4041,1,1,250,250,250,250,250,250,250,250,500,500,500,750,500,500,750,500,3
11,5212,1,1,250,250,250,250,250,250,250,250,750,750,750,750,500,750,500,750,3
10,3803,1,1,750,750,750,750,750,750,750,750,500,750,750,750,500,500,750,500,3
6,5600,1,1,750,750,750,750,750,750,750,750,500,750,750,750,750,500,750,500,3
9,5799,1,1,500,500,500,500,500,500,500,500,750,750,750,750,500,750,750,500,3
14,5929,1,0,250,250,250,250,250,250,250,250,500,750,500,500,750,500,750,750,3
9,2502,1,1,750,750,750,750,750,750,750,750,500,750,750,500,750,500,750,750,3
6,4619,1,0,250,250,250,250,250,250,250,250,750,750,750,750,750,750,500,750,3
8,4852,1,0,0,0,0,0,0,0,0,0,500,500,750,500,500,500,500,500,3
5,2948,1,0,250,250,250,250,250,250,250,250,750,500,500,750,500,750,500,500,3
13,3809,1,1,0,0,0,0,0,0,0,0,750,750,500,750,750,500,500,750,3
13,3205,1,1,750,750,750,750,750,750,750,750,750,500,500,500,500,750,750,750,3
9,3881,1,1,500,500,500,500,500,500,500,500,750,500,750,750,500,500,500,750,3
7,2745,1,0,0,0,0,0,0,0,0,0,500,500,750,750,750,750,500,500,3
4,8572,1,1,0,250,500,500,250,500,750,0,0,0,0,0,0,0,0,0,3
3,5958,1,0,0,0,0,0,0,0,0,0,500,750,500,750,750,500,750,750,3
3,4990,1,1,0,0,0,0,0,0,0,0,500,750,750,750,500,750,750,750,3
5,5637,1,1,750,750,750,750,750,750,750,750,750,500,750,500,500,500,500,500,3
6,4882,1,0,250,250,250,250,250,250,250,250,750,750,750,500,500,500,750,750,3
12,5172,1,0,750,750,750,750,750,750,750,750,750,500,750,500,750,750,750,500,3
15,3422,1,0,0,0,0,0,0,0,0,0,750,500,750,500,500,750,500,500,3
5,3419,1,0,750,750,750,750,750,750,750,750,500,500,750,750,750,750,750,750,3
8,5727,1,1,500,500,500,500,500,500,500,500,500,500,500,750,750,500,500,750,3
10,4808,1,1,0,0,0,0,0,0,0,0,750,750,500,750,500,750,750,750,3
24,653,0,0,250,250,500,0,0,0,250,500,750,750,750,0,0,0,0,750,3
9,4040,1,0,0,0,0,0,0,0,0,0,500,500,500,750,500,500,500,500,3
5,5468,1,0,0,0,0,0,0,0,0,0,500,500,500,750,500,750,500,500,3
12,3116,1,1,250,250,250,250,250,250,250,250,750,750,500,750,500,750,750,750,3
13,5409,1,1,250,250,250,250,250,250,250,250,750,750,500,750,750,500,750,500,3
9,4950,1,1,500,500,500,500,500,500,500,500,500,750,750,500,500,500,500,500,3
5,5685,1,0,250,250,250,250,250,250,250,250,750,500,500,500,750,750,500,750,3
8,3915,1,0,0,0,0,0,0,0,0,0,750,500,500,500,500,500,750,500,3
8,5082,1,1,750,750,750,750,750,750,750,750,500,500,750,750,500,500,750,500,3
11,3322,1,1,500,500,500,500,500,500,500,500,500,750,500,500,500,500,750,500,3
14,5694,1,0,750,750,750,750,750,750,750,750,750,500,500,500,750,500,750,500,3
9,5790,1,1,500,500,500,500,500,500,500,500,750,500,500,500,500,500,750,500,3
10,4731,1,0,500,500,500,500,500,500,500,500,500,500,750,750,750,750,750,750,3
